ASSET	HOUSE	            ASSETVAL	                dist
  163	    3	   9.200746666666666	   0.000000000000000
  163	    4	   8.923093333333334	   0.000000000000000
  163	    5	   8.645439999999999	   0.000000000000000
  163	    6	   5.313600000000000	   0.000000000000000
  164	    0	  10.933333333333334	   0.000000000000000
  164	    1	   9.830826666666669	   0.000000000000000
  164	    2	   9.555200000000001	   0.000000000000000
  164	    3	   9.279573333333335	   0.000000000000000
  164	    4	   9.003946666666668	   0.000000000000000
  164	    5	   8.728320000000002	   0.000000000000000
  164	    6	   5.420800000000003	   0.000000000000000
  165	    0	  11.000000000000000	   0.000000000000000
  165	    1	   9.905600000000002	   0.000000000000000
  165	    2	   9.632000000000000	   0.000000000000000
  165	    3	   9.358400000000000	   0.000000000000000
  165	    4	   9.084800000000001	   0.000000000000000
  165	    5	   8.811200000000001	   0.000000000000000
  165	    6	   5.528000000000001	   0.000000000000000
  166	    0	  11.066666666666666	   0.000000000000000
  166	    1	   9.980373333333334	   0.000000000000000
  166	    2	   9.708800000000000	   0.000000000000000
  166	    3	   9.437226666666666	   0.000000000000000
  166	    4	   9.165653333333333	   0.000000000000000
  166	    5	   8.894080000000001	   0.000000000000000
  166	    6	   5.635200000000000	   0.000000000000000
  167	    0	  11.133333333333333	   0.000000000000000
  167	    1	  10.055146666666669	   0.000000000000000
  167	    2	   9.785600000000001	   0.000000000000000
  167	    3	   9.516053333333335	   0.000000000000000
  167	    4	   9.246506666666669	   0.000000000000000
  167	    5	   8.976960000000002	   0.000000000000000
  167	    6	   5.742400000000003	   0.000000000000000
  168	    0	  11.199999999999999	   0.000000000000000
  168	    1	  10.129920000000002	   0.000000000000000
  168	    2	   9.862400000000001	   0.000000000000000
  168	    3	   9.594880000000000	   0.000000000000000
  168	    4	   9.327360000000001	   0.000000000000000
  168	    5	   9.059840000000001	   0.000000000000000
  168	    6	   5.849600000000001	   0.000000000000000
  169	    0	  11.266666666666666	   0.000000000000000
  169	    1	  10.204693333333335	   0.000000000000000
  169	    2	   9.939200000000000	   0.000000000000000
  169	    3	   9.673706666666666	   0.000000000000000
  169	    4	   9.408213333333334	   0.000000000000000
  169	    5	   9.142720000000001	   0.000000000000000
  169	    6	   5.956800000000001	   0.000000000000000
  170	    0	  11.333333333333334	   0.000000000000000
  170	    1	  10.279466666666668	   0.000000000000000
  170	    2	  10.015999999999998	   0.000000000000000
  170	    3	   9.752533333333332	   0.000000000000000
  170	    4	   9.489066666666666	   0.000000000000000
  170	    5	   9.225600000000000	   0.000000000000000
  170	    6	   6.064000000000000	   0.000000000000000
  171	    0	  11.400000000000000	   0.000000000000000
  171	    1	  10.354240000000003	   0.000000000000000
  171	    2	  10.092800000000000	   0.000000000000000
  171	    3	   9.831360000000000	   0.000000000000000
  171	    4	   9.569920000000002	   0.000000000000000
  171	    5	   9.308480000000001	   0.000000000000000
  171	    6	   6.171200000000002	   0.000000000000000
  172	    0	  11.466666666666667	   0.000000000000000
  172	    1	  10.429013333333335	   0.000000000000000
  172	    2	  10.169599999999999	   0.000000000000000
  172	    3	   9.910186666666666	   0.000000000000000
  172	    4	   9.650773333333333	   0.000000000000000
  172	    5	   9.391360000000001	   0.000000000000000
  172	    6	   6.278400000000001	   0.000000000000000
  173	    0	  11.533333333333333	   0.000000000000000
  173	    1	  10.503786666666667	   0.000000000000000
  173	    2	  10.246400000000000	   0.000000000000000
  173	    3	   9.989013333333332	   0.000000000000000
  173	    4	   9.731626666666667	   0.000000000000000
  173	    5	   9.474240000000000	   0.000000000000000
  173	    6	   6.385600000000000	   0.000000000000000
  174	    0	  11.600000000000000	   0.000000000000000
  174	    1	  10.578560000000003	   0.000000000000000
  174	    2	  10.323200000000000	   0.000000000000000
  174	    3	  10.067840000000000	   0.000000000000000
  174	    4	   9.812480000000001	   0.000000000000000
  174	    5	   9.557120000000001	   0.000000000000000
  174	    6	   6.492800000000003	   0.000000000000000
  175	    0	  11.666666666666666	   0.000000000000000
  175	    1	  10.653333333333334	   0.000000000000000
  175	    2	  10.400000000000000	   0.000000000000000
  175	    3	  10.146666666666667	   0.000000000000000
  175	    4	   9.893333333333334	   0.000000000000000
  175	    5	   9.640000000000001	   0.000000000000000
  175	    6	   6.600000000000001	   0.000000000000000
  176	    0	  11.733333333333333	   0.000000000000000
  176	    1	  10.728106666666667	   0.000000000000000
  176	    2	  10.476799999999999	   0.000000000000000
  176	    3	  10.225493333333333	   0.000000000000000
  176	    4	   9.974186666666666	   0.000000000000000
  176	    5	   9.722880000000000	   0.000000000000000
  176	    6	   6.707200000000000	   0.000000000000000
  177	    0	  11.800000000000001	   0.000000000000000
  177	    1	  10.802880000000002	   0.000000000000000
  177	    2	  10.553600000000001	   0.000000000000000
  177	    3	  10.304320000000001	   0.000000000000000
  177	    4	  10.055040000000002	   0.000000000000000
  177	    5	   9.805760000000001	   0.000000000000000
  177	    6	   6.814400000000003	   0.000000000000000
  178	    0	  11.866666666666667	   0.000000000000000
  178	    1	  10.877653333333335	   0.000000000000000
  178	    2	  10.630400000000000	   0.000000000000000
  178	    3	  10.383146666666667	   0.000000000000000
  178	    4	  10.135893333333334	   0.000000000000000
  178	    5	   9.888640000000001	   0.000000000000000
  178	    6	   6.921600000000002	   0.000000000000000
  179	    0	  11.933333333333334	   0.000000000000000
  179	    1	  10.952426666666668	   0.000000000000000
  179	    2	  10.707199999999998	   0.000000000000000
  179	    3	  10.461973333333333	   0.000000000000000
  179	    4	  10.216746666666667	   0.000000000000000
  179	    5	   9.971520000000000	   0.000000000000000
  179	    6	   7.028800000000000	   0.000000000000000
  180	    0	  12.000000000000000	   0.000000000000000
  180	    1	  11.027200000000002	   0.000000000000000
  180	    2	  10.784000000000001	   0.000000000000000
  180	    3	  10.540800000000001	   0.000000000000000
  180	    4	  10.297600000000003	   0.000000000000000
  180	    5	  10.054400000000001	   0.000000000000000
  180	    6	   7.136000000000003	   0.000000000000000
  181	    0	  12.066666666666666	   0.000000000000000
  181	    1	  11.101973333333335	   0.000000000000000
  181	    2	  10.860800000000001	   0.000000000000000
  181	    3	  10.619626666666667	   0.000000000000000
  181	    4	  10.378453333333335	   0.000000000000000
  181	    5	  10.137280000000001	   0.000000000000000
  181	    6	   7.243200000000002	   0.000000000000000
  182	    0	  12.133333333333333	   0.000000000000000
  182	    1	  11.176746666666668	   0.000000000000000
  182	    2	  10.937600000000000	   0.000000000000000
  182	    3	  10.698453333333333	   0.000000000000000
  182	    4	  10.459306666666667	   0.000000000000000
  182	    5	  10.220160000000000	   0.000000000000000
  182	    6	   7.350400000000001	   0.000000000000000
  183	    0	  12.199999999999999	   0.000000000000000
  183	    1	  11.251520000000001	   0.000000000000000
  183	    2	  11.014399999999998	   0.000000000000000
  183	    3	  10.777279999999999	   0.000000000000000
  183	    4	  10.540160000000000	   0.000000000000000
  183	    5	  10.303039999999999	   0.000000000000000
  183	    6	   7.457600000000000	   0.000000000000000
  184	    0	  12.266666666666666	   0.000000000000000
  184	    1	  11.326293333333336	   0.000000000000000
  184	    2	  11.091200000000001	   0.000000000000000
  184	    3	  10.856106666666667	   0.000000000000000
  184	    4	  10.621013333333336	   0.000000000000000
  184	    5	  10.385920000000000	   0.000000000000000
  184	    6	   7.564800000000003	   0.000000000000000
  185	    0	  12.333333333333334	   0.000000000000000
  185	    1	  11.401066666666669	   0.000000000000000
  185	    2	  11.167999999999999	   0.000000000000000
  185	    3	  10.934933333333333	   0.000000000000000
  185	    4	  10.701866666666668	   0.000000000000000
  185	    5	  10.468800000000000	   0.000000000000000
  185	    6	   7.672000000000001	   0.000000000000000
  186	    0	  12.400000000000000	   0.000000000000000
  186	    1	  11.475840000000002	   0.000000000000000
  186	    2	  11.244800000000000	   0.000000000000000
  186	    3	  11.013760000000000	   0.000000000000000
  186	    4	  10.782719999999999	   0.000000000000000
  186	    5	  10.551679999999999	   0.000000000000000
  186	    6	   7.779200000000000	   0.000000000000000
  187	    0	  12.466666666666667	   0.000000000000000
  187	    1	  11.550613333333336	   0.000000000000000
  187	    2	  11.321600000000000	   0.000000000000000
  187	    3	  11.092586666666667	   0.000000000000000
  187	    4	  10.863573333333335	   0.000000000000000
  187	    5	  10.634560000000002	   0.000000000000000
  187	    6	   7.886400000000003	   0.000000000000000
  188	    0	  12.533333333333333	   0.000000000000000
  188	    1	  11.625386666666669	   0.000000000000000
  188	    2	  11.398400000000001	   0.000000000000000
  188	    3	  11.171413333333334	   0.000000000000000
  188	    4	  10.944426666666667	   0.000000000000000
  188	    5	  10.717440000000000	   0.000000000000000
  188	    6	   7.993600000000002	   0.000000000000000
  189	    0	  12.600000000000000	   0.000000000000000
  189	    1	  11.700160000000000	   0.000000000000000
  189	    2	  11.475199999999999	   0.000000000000000
  189	    3	  11.250240000000000	   0.000000000000000
  189	    4	  11.025280000000000	   0.000000000000000
  189	    5	  10.800319999999999	   0.000000000000000
  189	    6	   8.100800000000001	   0.000000000000000
  190	    0	  12.666666666666666	   0.000000000000000
  190	    1	  11.774933333333337	   0.000000000000000
  190	    2	  11.552000000000001	   0.000000000000000
  190	    3	  11.329066666666668	   0.000000000000000
  190	    4	  11.106133333333336	   0.000000000000000
  190	    5	  10.883200000000002	   0.000000000000000
  190	    6	   8.208000000000004	   0.000000000000000
  191	    0	  12.733333333333333	   0.000000000000000
  191	    1	  11.849706666666668	   0.000000000000000
  191	    2	  11.628800000000000	   0.000000000000000
  191	    3	  11.407893333333334	   0.000000000000000
  191	    4	  11.186986666666668	   0.000000000000000
  191	    5	  10.966080000000002	   0.000000000000000
  191	    6	   8.315200000000003	   0.000000000000000
  192	    0	  12.800000000000001	   0.000000000000000
  192	    1	  11.924480000000001	   0.000000000000000
  192	    2	  11.705599999999999	   0.000000000000000
  192	    3	  11.486720000000000	   0.000000000000000
  192	    4	  11.267840000000000	   0.000000000000000
  192	    5	  11.048959999999999	   0.000000000000000
  192	    6	   8.422400000000001	   0.000000000000000
  193	    0	  12.866666666666667	   0.000000000000000
  193	    1	  11.999253333333336	   0.000000000000000
  193	    2	  11.782400000000001	   0.000000000000000
  193	    3	  11.565546666666668	   0.000000000000000
  193	    4	  11.348693333333335	   0.000000000000000
  193	    5	  11.131840000000002	   0.000000000000000
  193	    6	   8.529600000000004	   0.000000000000000
  194	    0	  12.933333333333334	   0.000000000000000
  194	    1	  12.074026666666668	   0.000000000000000
  194	    2	  11.859200000000000	   0.000000000000000
  194	    3	  11.644373333333334	   0.000000000000000
  194	    4	  11.429546666666669	   0.000000000000000
  194	    5	  11.214720000000002	   0.000000000000000
  194	    6	   8.636800000000003	   0.000000000000000
  195	    0	  13.000000000000000	   0.000000000000000
  195	    1	  12.148800000000001	   0.000000000000000
  195	    2	  11.936000000000000	   0.000000000000000
  195	    3	  11.723200000000000	   0.000000000000000
  195	    4	  11.510400000000001	   0.000000000000000
  195	    5	  11.297600000000001	   0.000000000000000
  195	    6	   8.744000000000002	   0.000000000000000
  196	    0	  13.066666666666666	   0.000000000000000
  196	    1	  12.223573333333334	   0.000000000000000
  196	    2	  12.012799999999999	   0.000000000000000
  196	    3	  11.802026666666666	   0.000000000000000
  196	    4	  11.591253333333333	   0.000000000000000
  196	    5	  11.380479999999999	   0.000000000000000
  196	    6	   8.851200000000000	   0.000000000000000
  197	    0	  13.133333333333333	   0.000000000000000
  197	    1	  12.298346666666669	   0.000000000000000
  197	    2	  12.089600000000001	   0.000000000000000
  197	    3	  11.880853333333334	   0.000000000000000
  197	    4	  11.672106666666668	   0.000000000000000
  197	    5	  11.463360000000002	   0.000000000000000
  197	    6	   8.958400000000003	   0.000000000000000
  198	    0	  13.199999999999999	   0.000000000000000
  198	    1	  12.373120000000002	   0.000000000000000
  198	    2	  12.166399999999999	   0.000000000000000
  198	    3	  11.959680000000001	   0.000000000000000
  198	    4	  11.752960000000000	   0.000000000000000
  198	    5	  11.546240000000001	   0.000000000000000
  198	    6	   9.065600000000002	   0.000000000000000
  199	    0	  13.266666666666666	   0.000000000000000
  199	    1	  12.447893333333335	   0.000000000000000
  199	    2	  12.243199999999998	   0.000000000000000
  199	    3	  12.038506666666667	   0.000000000000000
  199	    4	  11.833813333333334	   0.000000000000000
  199	    5	  11.629120000000000	   0.000000000000000
  199	    6	   9.172800000000001	   0.000000000000000
  200	    0	  13.333333333333334	   0.000000000000000
  200	    1	  12.522666666666669	   0.000000000000000
  200	    2	  12.320000000000000	   0.000000000000000
  200	    3	  12.117333333333335	   0.000000000000000
  200	    4	  11.914666666666669	   0.000000000000000
  200	    5	  11.712000000000002	   0.000000000000000
  200	    6	   9.280000000000003	   0.000000000000000
  201	    0	  13.400000000000000	   0.000000000000000
  201	    1	  12.597440000000002	   0.000000000000000
  201	    2	  12.396800000000001	   0.000000000000000
  201	    3	  12.196160000000001	   0.000000000000000
  201	    4	  11.995520000000001	   0.000000000000000
  201	    5	  11.794880000000001	   0.000000000000000
  201	    6	   9.387200000000002	   0.000000000000000
  202	    0	  13.466666666666667	   0.000000000000000
  202	    1	  12.672213333333335	   0.000000000000000
  202	    2	  12.473599999999999	   0.000000000000000
  202	    3	  12.274986666666665	   0.000000000000000
  202	    4	  12.076373333333333	   0.000000000000000
  202	    5	  11.877760000000000	   0.000000000000000
  202	    6	   9.494400000000001	   0.000000000000000
  203	    0	  13.533333333333333	   0.000000000000000
  203	    1	  12.746986666666670	   0.000000000000000
  203	    2	  12.550400000000002	   0.000000000000000
  203	    3	  12.353813333333335	   0.000000000000000
  203	    4	  12.157226666666668	   0.000000000000000
  203	    5	  11.960640000000001	   0.000000000000000
  203	    6	   9.601600000000003	   0.000000000000000
  204	    0	  13.600000000000000	   0.000000000000000
  204	    1	  12.821760000000003	   0.000000000000000
  204	    2	  12.627200000000000	   0.000000000000000
  204	    3	  12.432640000000001	   0.000000000000000
  204	    4	  12.238080000000002	   0.000000000000000
  204	    5	  12.043520000000001	   0.000000000000000
  204	    6	   9.708800000000002	   0.000000000000000
  205	    0	  13.666666666666666	   0.000000000000000
  205	    1	  12.896533333333334	   0.000000000000000
  205	    2	  12.703999999999999	   0.000000000000000
  205	    3	  12.511466666666665	   0.000000000000000
  205	    4	  12.318933333333334	   0.000000000000000
  205	    5	  12.126400000000000	   0.000000000000000
  205	    6	   9.816000000000001	   0.000000000000000
  206	    0	  13.733333333333333	   0.000000000000000
  206	    1	  12.971306666666671	   0.000000000000000
  206	    2	  12.780800000000001	   0.000000000000000
  206	    3	  12.590293333333335	   0.000000000000000
  206	    4	  12.399786666666669	   0.000000000000000
  206	    5	  12.209280000000001	   0.000000000000000
  206	    6	   9.923200000000003	   0.000000000000000
  207	    0	  13.799999999999999	   0.000000000000000
  207	    1	  13.046080000000002	   0.000000000000000
  207	    2	  12.857600000000000	   0.000000000000000
  207	    3	  12.669120000000001	   0.000000000000000
  207	    4	  12.480640000000001	   0.000000000000000
  207	    5	  12.292160000000001	   0.000000000000000
  207	    6	  10.030400000000002	   0.000000000000000
  208	    0	  13.866666666666667	   0.000000000000000
  208	    1	  13.120853333333335	   0.000000000000000
  208	    2	  12.934400000000000	   0.000000000000000
  208	    3	  12.747946666666666	   0.000000000000000
  208	    4	  12.561493333333333	   0.000000000000000
  208	    5	  12.375040000000000	   0.000000000000000
  208	    6	  10.137600000000001	   0.000000000000000
  209	    0	  13.933333333333334	   0.000000000000000
  209	    1	  13.195626666666668	   0.000000000000000
  209	    2	  13.011199999999999	   0.000000000000000
  209	    3	  12.826773333333332	   0.000000000000000
  209	    4	  12.642346666666667	   0.000000000000000
  209	    5	  12.457920000000000	   0.000000000000000
  209	    6	  10.244800000000000	   0.000000000000000
  210	    0	  14.000000000000000	   0.000000000000000
  210	    1	  13.270400000000002	   0.000000000000000
  210	    2	  13.088000000000001	   0.000000000000000
  210	    3	  12.905600000000002	   0.000000000000000
  210	    4	  12.723200000000002	   0.000000000000000
  210	    5	  12.540800000000001	   0.000000000000000
  210	    6	  10.352000000000002	   0.000000000000000
  211	    0	  14.066666666666666	   0.000000000000000
  211	    1	  13.345173333333335	   0.000000000000000
  211	    2	  13.164800000000000	   0.000000000000000
  211	    3	  12.984426666666666	   0.000000000000000
  211	    4	  12.804053333333334	   0.000000000000000
  211	    5	  12.623680000000000	   0.000000000000000
  211	    6	  10.459200000000001	   0.000000000000000
  212	    0	  14.133333333333333	   0.000000000000000
  212	    1	  13.419946666666668	   0.000000000000000
  212	    2	  13.241599999999998	   0.000000000000000
  212	    3	  13.063253333333332	   0.000000000000000
  212	    4	  12.884906666666666	   0.000000000000000
  212	    5	  12.706560000000000	   0.000000000000000
  212	    6	  10.566400000000000	   0.000000000000000
  213	    0	  14.199999999999999	   0.000000000000000
  213	    1	  13.494720000000003	   0.000000000000000
  213	    2	  13.318400000000000	   0.000000000000000
  213	    3	  13.142080000000002	   0.000000000000000
  213	    4	  12.965760000000001	   0.000000000000000
  213	    5	  12.789440000000001	   0.000000000000000
  213	    6	  10.673600000000004	   0.000000000000000
  214	    0	  14.266666666666666	   0.000000000000000
  214	    1	  13.569493333333336	   0.000000000000000
  214	    2	  13.395199999999999	   0.000000000000000
  214	    3	  13.220906666666666	   0.000000000000000
  214	    4	  13.046613333333335	   0.000000000000000
  214	    5	  12.872320000000000	   0.000000000000000
  214	    6	  10.780800000000003	   0.000000000000000
  215	    0	  14.333333333333334	   0.000000000000000
  215	    1	  13.644266666666669	   0.000000000000000
  215	    2	  13.472000000000000	   0.000000000000000
  215	    3	  13.299733333333332	   0.000000000000000
  215	    4	  13.127466666666667	   0.000000000000000
  215	    5	  12.955200000000000	   0.000000000000000
  215	    6	  10.888000000000002	   0.000000000000000
  216	    0	  14.400000000000000	   0.000000000000000
  216	    1	  13.719040000000003	   0.000000000000000
  216	    2	  13.548800000000002	   0.000000000000000
  216	    3	  13.378560000000002	   0.000000000000000
  216	    4	  13.208320000000002	   0.000000000000000
  216	    5	  13.038080000000003	   0.000000000000000
  216	    6	  10.995200000000004	   0.000000000000000
  217	    0	  14.466666666666667	   0.000000000000000
  217	    1	  13.793813333333336	   0.000000000000000
  217	    2	  13.625600000000000	   0.000000000000000
  217	    3	  13.457386666666666	   0.000000000000000
  217	    4	  13.289173333333334	   0.000000000000000
  217	    5	  13.120960000000000	   0.000000000000000
  217	    6	  11.102400000000003	   0.000000000000000
  218	    0	  14.533333333333333	   0.000000000000000
  218	    1	  13.868586666666669	   0.000000000000000
  218	    2	  13.702399999999999	   0.000000000000000
  218	    3	  13.536213333333333	   0.000000000000000
  218	    4	  13.370026666666668	   0.000000000000000
  218	    5	  13.203840000000000	   0.000000000000000
  218	    6	  11.209600000000002	   0.000000000000000
  219	    0	  14.600000000000000	   0.000000000000000
  219	    1	  13.943360000000004	   0.000000000000000
  219	    2	  13.779200000000001	   0.000000000000000
  219	    3	  13.615040000000002	   0.000000000000000
  219	    4	  13.450880000000002	   0.000000000000000
  219	    5	  13.286720000000003	   0.000000000000000
  219	    6	  11.316800000000004	   0.000000000000000
  220	    0	  14.666666666666666	   0.000000000000000
  220	    1	  14.018133333333337	   0.000000000000000
  220	    2	  13.856000000000000	   0.000000000000000
  220	    3	  13.693866666666667	   0.000000000000000
  220	    4	  13.531733333333335	   0.000000000000000
  220	    5	  13.369600000000002	   0.000000000000000
  220	    6	  11.424000000000003	   0.000000000000000
  221	    0	  14.733333333333333	   0.000000000000000
  221	    1	  14.092906666666668	   0.000000000000000
  221	    2	  13.932800000000000	   0.000000000000000
  221	    3	  13.772693333333333	   0.000000000000000
  221	    4	  13.612586666666667	   0.000000000000000
  221	    5	  13.452480000000000	   0.000000000000000
  221	    6	  11.531200000000002	   0.000000000000000
  222	    0	  14.799999999999999	   0.000000000000000
  222	    1	  14.167680000000004	   0.000000000000000
  222	    2	  14.009600000000001	   0.000000000000000
  222	    3	  13.851520000000001	   0.000000000000000
  222	    4	  13.693440000000002	   0.000000000000000
  222	    5	  13.535360000000003	   0.000000000000000
  222	    6	  11.638400000000004	   0.000000000000000
  223	    0	  14.866666666666667	   0.000000000000000
  223	    1	  14.242453333333335	   0.000000000000000
  223	    2	  14.086400000000001	   0.000000000000000
  223	    3	  13.930346666666667	   0.000000000000000
  223	    4	  13.774293333333334	   0.000000000000000
  223	    5	  13.618240000000002	   0.000000000000000
  223	    6	  11.745600000000003	   0.000000000000000
  224	    0	  14.933333333333334	   0.000000000000000
  224	    1	  14.317226666666668	   0.000000000000000
  224	    2	  14.163200000000000	   0.000000000000000
  224	    3	  14.009173333333333	   0.000000000000000
  224	    4	  13.855146666666668	   0.000000000000000
  224	    5	  13.701120000000001	   0.000000000000000
  224	    6	  11.852800000000002	   0.000000000000000
  225	    0	  15.000000000000000	   0.000000000000000
  225	    1	  14.392000000000001	   0.000000000000000
  225	    2	  14.239999999999998	   0.000000000000000
  225	    3	  14.087999999999999	   0.000000000000000
  225	    4	  13.936000000000000	   0.000000000000000
  225	    5	  13.783999999999999	   0.000000000000000
  225	    6	  11.960000000000001	   0.000000000000000
  226	    0	  15.066666666666666	   0.000000000000000
  226	    1	  14.466773333333336	   0.000000000000000
  226	    2	  14.316800000000001	   0.000000000000000
  226	    3	  14.166826666666667	   0.000000000000000
  226	    4	  14.016853333333335	   0.000000000000000
  226	    5	  13.866880000000002	   0.000000000000000
  226	    6	  12.067200000000003	   0.000000000000000
  227	    0	  15.133333333333333	   0.000000000000000
  227	    1	  14.541546666666669	   0.000000000000000
  227	    2	  14.393599999999999	   0.000000000000000
  227	    3	  14.245653333333333	   0.000000000000000
  227	    4	  14.097706666666667	   0.000000000000000
  227	    5	  13.949760000000001	   0.000000000000000
  227	    6	  12.174400000000002	   0.000000000000000
  228	    0	  15.199999999999999	   0.000000000000000
  228	    1	  14.616320000000002	   0.000000000000000
  228	    2	  14.470400000000000	   0.000000000000000
  228	    3	  14.324479999999999	   0.000000000000000
  228	    4	  14.178560000000001	   0.000000000000000
  228	    5	  14.032640000000001	   0.000000000000000
  228	    6	  12.281600000000001	   0.000000000000000
  229	    0	  15.266666666666666	   0.000000000000000
  229	    1	  14.691093333333336	   0.000000000000000
  229	    2	  14.547200000000000	   0.000000000000000
  229	    3	  14.403306666666667	   0.000000000000000
  229	    4	  14.259413333333335	   0.000000000000000
  229	    5	  14.115520000000002	   0.000000000000000
  229	    6	  12.388800000000003	   0.000000000000000
  230	    0	  15.333333333333334	   0.000000000000000
  230	    1	  14.765866666666669	   0.000000000000000
  230	    2	  14.624000000000001	   0.000000000000000
  230	    3	  14.482133333333334	   0.000000000000000
  230	    4	  14.340266666666668	   0.000000000000000
  230	    5	  14.198400000000001	   0.000000000000000
  230	    6	  12.496000000000002	   0.000000000000000
  231	    0	  15.400000000000000	   0.000000000000000
  231	    1	  14.840640000000002	   0.000000000000000
  231	    2	  14.700799999999999	   0.000000000000000
  231	    3	  14.560960000000000	   0.000000000000000
  231	    4	  14.421120000000000	   0.000000000000000
  231	    5	  14.281280000000001	   0.000000000000000
  231	    6	  12.603200000000001	   0.000000000000000
  232	    0	  15.466666666666667	   0.000000000000000
  232	    1	  14.915413333333337	   0.000000000000000
  232	    2	  14.777600000000001	   0.000000000000000
  232	    3	  14.639786666666668	   0.000000000000000
  232	    4	  14.501973333333336	   0.000000000000000
  232	    5	  14.364160000000002	   0.000000000000000
  232	    6	  12.710400000000003	   0.000000000000000
  233	    0	  15.533333333333333	   0.000000000000000
  233	    1	  14.990186666666670	   0.000000000000000
  233	    2	  14.854400000000000	   0.000000000000000
  233	    3	  14.718613333333334	   0.000000000000000
  233	    4	  14.582826666666667	   0.000000000000000
  233	    5	  14.447040000000001	   0.000000000000000
  233	    6	  12.817600000000002	   0.000000000000000
  234	    0	  15.600000000000000	   0.000000000000000
  234	    1	  15.064960000000001	   0.000000000000000
  234	    2	  14.931199999999999	   0.000000000000000
  234	    3	  14.797440000000000	   0.000000000000000
  234	    4	  14.663680000000001	   0.000000000000000
  234	    5	  14.529920000000001	   0.000000000000000
  234	    6	  12.924800000000001	   0.000000000000000
  235	    0	  15.666666666666666	   0.000000000000000
  235	    1	  15.139733333333337	   0.000000000000000
  235	    2	  15.008000000000001	   0.000000000000000
  235	    3	  14.876266666666668	   0.000000000000000
  235	    4	  14.744533333333337	   0.000000000000000
  235	    5	  14.612800000000002	   0.000000000000000
  235	    6	  13.032000000000004	   0.000000000000000
  236	    0	  15.733333333333333	   0.000000000000000
  236	    1	  15.214506666666670	   0.000000000000000
  236	    2	  15.084800000000001	   0.000000000000000
  236	    3	  14.955093333333334	   0.000000000000000
  236	    4	  14.825386666666668	   0.000000000000000
  236	    5	  14.695680000000001	   0.000000000000000
  236	    6	  13.139200000000002	   0.000000000000000
  237	    0	  15.799999999999999	   0.000000000000000
  237	    1	  15.289280000000002	   0.000000000000000
  237	    2	  15.161600000000000	   0.000000000000000
  237	    3	  15.033920000000000	   0.000000000000000
  237	    4	  14.906240000000000	   0.000000000000000
  237	    5	  14.778560000000001	   0.000000000000000
  237	    6	  13.246400000000001	   0.000000000000000
  238	    0	  15.866666666666667	   0.000000000000000
  238	    1	  15.364053333333334	   0.000000000000000
  238	    2	  15.238399999999999	   0.000000000000000
  238	    3	  15.112746666666666	   0.000000000000000
  238	    4	  14.987093333333334	   0.000000000000000
  238	    5	  14.861440000000000	   0.000000000000000
  238	    6	  13.353600000000002	   0.000000000000000
  239	    0	  15.933333333333334	   0.000000000000000
  239	    1	  15.438826666666669	   0.000000000000000
  239	    2	  15.315200000000001	   0.000000000000000
  239	    3	  15.191573333333334	   0.000000000000000
  239	    4	  15.067946666666668	   0.000000000000000
  239	    5	  14.944320000000001	   0.000000000000000
  239	    6	  13.460800000000004	   0.000000000000000
  240	    0	  16.000000000000000	   0.000000000000000
  240	    1	  15.513600000000002	   0.000000000000000
  240	    2	  15.391999999999999	   0.000000000000000
  240	    3	  15.270400000000000	   0.000000000000000
  240	    4	  15.148800000000001	   0.000000000000000
  240	    5	  15.027200000000001	   0.000000000000000
  240	    6	  13.568000000000003	   0.000000000000000
  241	    0	  16.066666666666666	   0.000000000000000
  241	    1	  15.588373333333335	   0.000000000000000
  241	    2	  15.468800000000000	   0.000000000000000
  241	    3	  15.349226666666667	   0.000000000000000
  241	    4	  15.229653333333333	   0.000000000000000
  241	    5	  15.110080000000000	   0.000000000000000
  241	    6	  13.675200000000002	   0.000000000000000
  242	    0	  16.133333333333333	   0.000000000000000
  242	    1	  15.663146666666670	   0.000000000000000
  242	    2	  15.545600000000000	   0.000000000000000
  242	    3	  15.428053333333335	   0.000000000000000
  242	    4	  15.310506666666669	   0.000000000000000
  242	    5	  15.192960000000003	   0.000000000000000
  242	    6	  13.782400000000004	   0.000000000000000
  243	    0	  16.199999999999999	   0.000000000000000
  243	    1	  15.737920000000003	   0.000000000000000
  243	    2	  15.622400000000001	   0.000000000000000
  243	    3	  15.506880000000001	   0.000000000000000
  243	    4	  15.391360000000001	   0.000000000000000
  243	    5	  15.275840000000001	   0.000000000000000
  243	    6	  13.889600000000003	   0.000000000000000
  244	    0	  16.266666666666666	   0.000000000000000
  244	    1	  15.812693333333335	   0.000000000000000
  244	    2	  15.699199999999999	   0.000000000000000
  244	    3	  15.585706666666667	   0.000000000000000
  244	    4	  15.472213333333334	   0.000000000000000
  244	    5	  15.358720000000000	   0.000000000000000
  244	    6	  13.996800000000002	   0.000000000000000
  245	    0	  16.333333333333332	   0.000000000000000
  245	    1	  15.887466666666670	   0.000000000000000
  245	    2	  15.776000000000002	   0.000000000000000
  245	    3	  15.664533333333335	   0.000000000000000
  245	    4	  15.553066666666670	   0.000000000000000
  245	    5	  15.441600000000003	   0.000000000000000
  245	    6	  14.104000000000005	   0.000000000000000
  246	    0	  16.399999999999999	   0.000000000000000
  246	    1	  15.962240000000003	   0.000000000000000
  246	    2	  15.852800000000000	   0.000000000000000
  246	    3	  15.743360000000001	   0.000000000000000
